class,text,file
0,['s|v|aː|d|i| |ɹ|e|ɖ|ɖ|i| |o|ɹ|ʉ| |t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ| |n|ʌ|ɖ|i|ɡ|aɪ| |aː|v|aː|r| |i|v|ʌ|r| |m|aː| |t|o|l|aɪ|k|k|aː|ɖ|tʃ|i|j|i|l| |n|i|ɡ|ʌ|ɻ|tʃː|i| |t|o|ɡ|ʉ|p|p|aː|ɭ|ʌ|ɹ|aː|ɡ|ʌ|v|ʉ|m| |p|ʌ|ɳ|i|j|aː|ʈ|r|i|j|ʉ|ɭ|ɭ|aː|r'],ISTL_0000202_0000048.wav
0,['i|v|ʌ|r| |s|u|b|ɹ|ʌ|m|ʌ|ɳ|i|j|ʌ|p|ʉ|ɹ|ʌ|m| |t|ʌ|m|i|ɻ| |t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ|t|t|i|n| |m|uː|l|ʌ|m| |t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ| |n|ʌ|ɖ|i|ɡ|aɪ|j|aː|ɡ|ʌ| |aː|n|aː|r'],ISTL_0000202_0000049.wav
0,['t|o|l|aɪ| |k|aː|ɖ|tʃ|i| |t|o|ɖ|ʌ|ɹ|i|l| |n|ʌ|ɖ|i|k|k|ʉ|m| |p|oː|d|ʉ| |t|ʌ|n|ʌ|d|ʉ| |p|e|j|ʌ|ɹ|aɪ| |s|v|aː|d|i| ||e|n|ʌ| |m|aː|ʈ|r|i| |k|o|ɳ|ɖ|aː|r'],ISTL_0000202_0000050.wav
0,['i|v|ʌ|r| |f|i|l|m| |f|eː|r| |v|i|ɹ|ʉ|d|ʉ| |m|ʌ|ʈ|r|ʉ|m| |n|ʌ|n|d|i| |v|i|ɹ|ʉ|d|ʉ| |aː|ɡ|i|j|ʌ|v|ʌ|ʈ|r|aɪ| |p|e|ʈ|r|ʉ|ɭ|ɭ|aː|r'],ISTL_0000202_0000051.wav
0,['i|ɹ|ʌ|ɳ|ɖ|ʉ| |aː|j|i|ɹ|ʌ|t|t|i| ||e|ʈ|ʈ|aː|m| |aː|ɳ|ɖ|i|l| |dʒ|ʌ|l|s|aː| |ʲ|e|n|ʉ|m| |t|e|l|ʉ|ɡ|ʉ| |t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ|t|t|i|l| |k|u|ɹ|ʌ|l| |n|ʌ|ɖ|i|ɡ|ʌ|ɹ|aː|ɡ|ʌ|v|ʉ|m| |p|ʌ|ɳ|i|j|aː|ʈ|r|i|j|ʉ|ɭ|ɭ|aː|r'],ISTL_0000202_0000052.wav
0,['v|ʌ|n|aː|m|eː| |ʲ|e|l|l|aɪ| |k|ʌ|n|ʌ|ɖ|aː|v|i|l| |v|e|ɭ|i|v|ʌ|ɹ|ʉ|m| |t|ʌ|m|i|ɻ| |m|aː|d|ʌ| |i|d|ʌ|ɻ| |i|d|ʉ| |s|u|j|ʌ|m|ʉ|n|n|eː|ʈ|r|ʌ|t|t|ʉ|k|k|ʉ| |u|d|ʌ|v|ʉ|m| |v|ʌ|ɡ|aɪ|j|i|l| |p|ʌ|l|ʌ| |k|ʌ|ʈ|ʈ|ʉ|ɹ|aɪ|ɡ|ʌ|ɭ|aɪ| |t|aː|ŋ|ɡ|i| |v|ʌ|ɹ|ʉ|ɡ|i|r|ʌ|d|ʉ'],ISTL_0000202_0000053.wav
0,['t|ʌ|n|i|m|ʌ|n|i|d|ʌ| |v|ʌ|ɭ|ʌ|r|tʃː|i| |t|ʌ|n|n|ʌ|p|p|i|k|k|aɪ| |u|ɭ|ʌ|v|i|j|ʌ|l| |u|r|ʌ|v|ʉ|ɡ|ʌ|ɭ| |s|ʌ|m|ʉ|ɡ|ʌ|m| |ʲ|e|n|ʌ| |p|ʌ|l|ʌ| |p|ʌ|j|ʌ|n|m|i|k|k|ʌ| |p|ʌ|ɖ|aɪ|p|p|ʉ|ɡ|ʌ|ɭ| |v|e|ɭ|i| |v|ʌ|ɹ|ʉ|ɡ|i|n|r|ʌ|n|ʌ'],ISTL_0000202_0000054.wav
0,['a|ɹ|ʌ|s|i|j|ʌ|l| |s|i|n|i|m|aː| |s|oː|d|i|ɖ|ʌ|m| |ʲ|e|n|ʌ| |v|e|ɭ|i|v|ʌ|ɹ|ʉ|m| |p|e|ɹ|ʉ|m|b|aː|n|m|aɪ| |i|d|ʌ|ɻ|ɡ|ʌ|ɭ|i|l| |i|ɹ|ʉ|n|d|ʉ| |i|d|ʉ| |o|ɹ|ʉ| |m|aː|r|ʉ|p|ʌ|ʈ|ʈ|ʌ| |i|d|ʌ|ɻ'],ISTL_0000202_0000055.wav
0,['m|eː|l|ʉ|m| |a|r|ʉ|s|ʉ|v|aɪ|ɡ|ʌ|ɭ|i|n| |s|e|j|ʌ|l|ɡ|ʌ|ɭ|aɪ| |t|e|ɹ|i|v|i|t|t|ʉ| |a|d|ʌ|n| |a|d|i|ɡ|ʌ|ɹ|i|p|p|aː|l|ʉ|m| |k|u|r|aɪ|v|aː|l|ʉ|m| |ʲ|eː|r|p|ʌ|ɖ|ʉ|m| |v|i|ɭ|aɪ|v|ʉ|ɡ|ʌ|ɭ| |s|o|l|l|ʌ| |p|ʌ|ʈ|ʈ|ʉ| |n|oː|j|aː|ɭ|i|ɡ|ʌ|ɭ|aɪ|p| |p|ʌ|ɹ|i|s|oː|d|i|k|k|ʉ|m| |m|u|r|aɪ| |m|ʌ|ɹ|ʉ|n|d|ʉ|ɡ|ʌ|ɭ| |p|ʌ|t|t|i|j|ʌ|m| |aː|ɡ|i|j|ʌ|v|aɪ| |k|u|r|i|t|t|ʉ|m| |v|i|ɭ|ʌ|k|k|ʌ|m|ʌ|ɭ|i|p|p|ʌ|ʈ|ʈ|i|ɹ|ʉ|k|k|i|r|ʌ|d|ʉ'],ISTL_0000202_0000056.wav
0,['a|n|r|aː|ɖ|ʌ| |v|aː|ɻ|k|k|aɪ|j|i|l| |v|ʌ|ɹ|ʉ|m| |p|o|d|ʉ|v|aː|n|ʌ| |s|i|l|ʌ| |n|oː|j|ɡ|ʌ|ɭ|ʉ|k|k|aː|n|ʌ| |a|r|i|ɡ|ʉ|r|i|ɡ|ʌ|ɭ|ʉ|m| |a|d|ʌ|r|k|aː|n|ʌ| |k|aɪ|m|ʉ|r|aɪ| |m|ʌ|ɹ|ʉ|n|d|ʉ|ɡ|ʌ|ɭ|ʉ|m| |t|e|ɹ|i|v|i|k|k|ʌ| |p|ʌ|ʈ|ʈ|ʉ|ɭ|ɭ|ʌ|n|ʌ'],ISTL_0000202_0000057.wav
0,['m|iː|n|aː|ɖ|tʃ|i| ||e|n|b|ʌ|v|ʌ|ɹ|aɪ| |t|i|ɹ|ʉ|m|ʌ|ɳ|ʌ|m| |p|u|ɹ|i|n|d|ʌ| |v|eː|l|ʉ|p|p|i|ɭ|ɭ|aɪ|k|k|ʉ| |s|i|v|ʌ|p|p|i|ɹ|i|j|aɪ| |a|ɹ|ʉ|ɭ|aː|ɭ|ʌ|n| |ʲ|e|n|ʌ| |i|ɹ|ʌ|ɳ|ɖ|ʉ| |p|i|ɭ|ɭ|aɪ|ɡ|ʌ|ɭ| |u|ɭ|ɭ|ʌ|n|ʌ|r'],ISTL_0000202_0000058.wav
0,['aː|t|t|i|ɹ|eː|l|i|j|aː|v|ʉ|k|k|ʉ| |p|ʌ|ɖ|ʌ|ɡ|ʉ|ɡ|ʌ|ɭ| |m|uː|l|ʌ|m| |v|ʌ|ɹ|ʉ|m| |a|ɡ|ʌ|d|i|ɡ|ʌ|ɭ|aɪ| |a|v|ʌ|r|ɡ|ʌ|ɭ|i|n| |v|i|ɳ|ɳ|ʌ|p|p|ʌ|ŋ|ɡ|ʌ|ɭ|aɪ|p| |p|ʌ|ɹ|i|s|iː|l|i|p|p|ʌ|d|ʌ|r|k|aː|ɡ|ʌ| |a|v|ʌ|r|ɡ|ʌ|ɭ|aɪ| |m|ʌ|l|eː|ʂ|i|j|aː|v|ʉ|k|k|ʉ| |a|n|ʉ|p|p|ʉ|v|ʌ|d|ʉ| |ʲ|e|n|r|ʉ| |i|ɹ|ʉ| |n|aː|ɖ|ʉ|ɡ|ʌ|ɭ|ʉ|k|k|ʉ|m| |i|ɖ|aɪ|j|i|l| |a|ɳ|m|aɪ|j|i|l| |u|ɖ|ʌ|n|p|aː|ɖ|ʉ| |ʲ|e|ʈ|ʈ|ʌ|p|p|ʌ|ʈ|ʈ|ʌ|d|ʉ'],ISTL_0000202_0000059.wav
0,['i|v|v|ʉ|ɖ|ʌ|n|b|aː|ʈ|ʈ|i|n| |p|ʌ|ɖ|i| |a|ɖ|ʉ|t|t|ʌ| |n|aː|l|ʉ| |aː|ɳ|ɖ|ʉ|ɡ|ʌ|ɭ|ʉ|k|k|ʉ|ɭ| |ʲ|e|ɳ|ɳ|ʉ|r|ʉ| |p|eː|r| |v|ʌ|ɹ|aɪ|j|i|l| |m|ʌ|l|eː|ʂ|i|j|aː|v|ʉ|k|k|ʉ|t| |t|i|ɹ|ʉ|p|p|i| |a|n|ʉ|p|p|ʌ| |p|ʌ|ɖ|ʉ|v|ʌ|r| |m|ʌ|l|eː|ʂ|i|j|aː|v|i|l| |n|aː|n|ɡ|ʉ| |aː|ɳ|ɖ|ʉ|ɡ|ʌ|ɭ|ʉ|k|k|ʉ|m| |m|eː|l|aː|ɡ|ʌ| |v|aː|ɻ|ɡ|i|n|r|ʌ| |aɪ|n|aː'],ISTL_0000202_0000060.wav
0,['s|ʌ|b|aɪ|j|i|n| |a|ɡ|ʌ|d|i|ɡ|ʌ|ɭ|ʉ|k|k|aː|n|ʌ| |u|j|ʌ|r|d|aː|n|i|ɡ|ʌ|ɹ|aː|l|ʌ|j|ʌ|t|t|i|n|aː|l| |a|ɡ|ʌ|d|i|ɡ|ʌ|ɭ|aː|ɡ|ʌ| |ʲ|eː|r|k|ʌ|p|p|ʌ|ʈ|ʈ|ʉ|ɭ|ɭ|ʌ| |n|aː|n|ɡ|aː|j|i|ɹ|ʌ|m| |p|eː|ɹ|aɪ|p| |p|o|r|ʉ|p|p|eː|r|k|ʌ| |a|v|ʉ|s|t|i|ɹ|eː|l|i|j|aː| |i|ɳ|ʌ|ŋ|ɡ|i|j|ʉ|ɭ|ɭ|ʌ|d|ʉ'],ISTL_0000202_0000061.wav
0,['i|n|d|i|j|ʌ| |n|aː|ʈ|ʈ|i|l| |i|ɹ|ʉ|n|d|ʉ| |t|ʌ|p|p|i|k|k|ʌ| |v|eː|ɳ|ɖ|ʉ|m| |ʲ|e|n|r|ʉ| |s|i|l|ʌ| |b|ʌ|j|ʌ|ŋ|ɡ|ʌ|ɹ|ʌ|v|aː|d|i|ɡ|ʌ|ɭ| |t|i|ʈ|ʈ|ʌ|m| |t|iː|ʈ|ʈ|ʉ|ɡ|i|n|r|ʌ|n|ʌ|r'],ISTL_0000202_0000062.wav
0,['a|v|ʌ|r|ɡ|ʌ|ɭ| |p|ʌ|ɭ|ɭ|i|j|aɪ|k| |k|aɪ|p|p|ʌ|ʈ|r|i| |p|i|ɳ|aɪ|k|k|aɪ|d|i|j|aː|ɡ|ʌ| |p|ʌ|ɭ|ɭ|i| |k|u|ɻ|ʌ|n|d|aɪ|ɡ|ʌ|ɭ| |m|ʌ|ʈ|r|ʉ|m| |aː|s|i|ɹ|i|j|ʌ|r|ɡ|ʌ|ɭ|aɪ|p| |p|i|ɖ|i|t|t|ʉ| |k|o|ɳ|ɖ|ʉ| |a|v|ʌ|r|ɡ|ʌ|ɭ| |u|j|i|ɹ|ʉ|k|k|ʉ| |iː|ɖ|aː|ɡ|ʌ| |o|ɹ|ʉ| |v|i|m|aː|n|ʌ|m| |m|ʌ|ʈ|r|ʉ|m| |p|ʌ|ɳ|ʌ|t|t|i|r|k|aː|ɡ|ʌ| |k|oː|ɹ|i|k|k|aɪ| |v|i|ɖ|ʉ|ɡ|i|n|r|ʌ|n|ʌ|r'],ISTL_0000202_0000063.wav
0,['n|eː|r|m|aɪ|j|aː|n|ʌ| |p|oː|l|iː|s| |a|d|i|ɡ|aː|ɹ|i| |s|eː|d|ʉ|p|ʌ|t|i| ||e|v|v|aː|r|ʉ| |b|ʌ|j|ʌ|ŋ|ɡ|ʌ|ɹ|ʌ|v|aː|d|i|ɡ|ʌ|ɭ|i|n| |s|ʌ|d|i|j|aɪ| |m|u|r|i|j|ʌ|ɖ|i|t|t|ʉ| |p|ʌ|ɭ|ɭ|i| |k|u|ɻ|ʌ|n|d|aɪ|ɡ|ʌ|ɭ|aɪ| |v|i|ɖ|ʉ|v|i|t|t|ʉ| |a|v|ʌ|r|ɡ|ʌ|ɭ|aɪ| |a|ɻ|i|k|k|i|r|aː|r| |ʲ|e|n|n|ʉ|m| |k|ʌ|d|aɪ'],ISTL_0000202_0000064.wav
0,['n|uː|ʈ|r|ʉ|k|k|ʉ|m| |m|eː|r|p|ʌ|ʈ|ʈ|oː|r| |v|i|ɳ|v|e|ɭ|i| |p|ʌ|j|ʌ|ɳ|ʌ|t|t|i|r|k|ʉ| |v|i|ɳ|ɳ|ʌ|p|p|ʌ|t|t|i|l| |ɹ|aː|k|eː|ʂ| |aː|j|i|ɹ|ʌ|t|t|i| |t|o|ɭ|ɭ|aː|j|i|ɹ|ʌ|t|t|i| ||e|m|b|ʌ|t|t|i| |i|ɹ|ʌ|ɳ|ɖ|aː|m| |aː|ɳ|ɖ|ʉ| |s|e|b|t|ʌ|m|b|ʌ|r| |i|ɹ|ʉ|b|ʌ|d|ʉ| |a|n|r|ʉ| |t|eː|r|n|d|e|ɖ|ʉ|k|k|ʌ| |p|ʌ|ʈ|ʈ|aː|r'],ISTL_0000202_0000065.wav
0,['s|u|m|aː|r| |o|n|r|ʌ|ɹ|aɪ| |aː|ɳ|ɖ|ʉ|ɡ|ʌ|ɭ| |a|v|ʌ|ɹ|ʉ|k|k|ʉ| |p|ʌ|j|i|tʃː|i| |a|ɭ|i|k|k|ʌ| |p|ʌ|ʈ|ʈ|ʌ|d|ʉ| |aː|j|i|ɹ|ʌ|t|t|i| |t|o|ɭ|ɭ|aː|j|i|ɹ|ʌ|t|t|i| ||e|n|b|ʌ|t|t|i| |n|aː|n|ɡ|aː|m| |aː|ɳ|ɖ|ʉ| |ʲ|eː|b|ɹ|ʌ|l| |i|ɹ|ʌ|ɳ|ɖ|ʉ| |a|n|r|ʉ| |a|v|ʌ|r| |v|i|ɳ|v|e|ɭ|i| |p|ʌ|j|ʌ|ɳ|ʌ|t|t|aɪ| |m|eː|r|k|o|ɳ|ɖ|aː|r'],ISTL_0000202_0000066.wav
0,['a|v|ʌ|ɹ|ʉ|ɖ|ʌ|n| |ɹ|ʌ|ʂ|j|ʌ| |v|i|ɳ|v|e|ɭ|i| |v|iː|ɹ|ʌ|r|ɡ|ʌ|ɭ| |i|ɹ|ʉ|v|ʌ|ɹ|ʉ|m| |s|oː|j|ʉ|s| |ʈ|i| |p|ʌ|d|i|n|o|n|r|ʉ| |v|i|ɳ|ɡ|ʌ|l|ʌ|t|t|i|l| |p|ʌ|j|ʌ|ɳ|ʌ|m| |m|eː|r|k|o|ɳ|ɖ|ʌ|n|ʌ|r'],ISTL_0000202_0000067.wav
0,['s|ʌ|l|j|ʉ|ɖ| |ʲ|eː|ɻ|ʉ| |ʲ|e|n|r|ʌ| |v|i|ɳ|v|e|ɭ|i| |m|aɪ|j|ʌ|t|t|i|l| |a|v|ʌ|r| |t|ʌ|ŋ|ɡ|i| |i|ɹ|ʉ|n|d|aː|r'],ISTL_0000202_0000068.wav
0,['a|ŋ|ɡ|eː| |p|ʌ|l|ʌ| |a|r|i|v|i|j|ʌ|l| |aː|j|v|ʉ|ɡ|ʌ|ɭ|aɪ| |i|n|d|ʌ| |k|u|ɻ|ʉ| |m|eː|r|k|o|ɳ|ɖ|ʌ|d|ʉ'],ISTL_0000202_0000069.wav
0,['n|ʌ|ɹ|i|ʈ|ʈ|aː| |n|i|l|aɪ|j|ʌ|m| |tʃ|ʌ|p|p|aː|n|i|n| |p|e|ɹ|ʉ|m|b|aː|n|m|aɪ|j|aː|n|ʌ| |p|ʌ|n|n|aː|ʈ|ʈ|ʉ| |v|aː|n|b|ʌ|j|ʌ|ɳ|ʌ|tʃː|eː|v|aɪ|ɡ|ʌ|ɭ|aɪ| |m|eː|r|k|o|ɭ|ɡ|i|r|ʌ|d|ʉ| |aː|s|i|j|aː|v|i|r|k|ʉ|m| |a|m|e|ɹ|i|k|k|aː|k|k|ʌ|ɭ|ʉ|k|k|ʉ|m| |i|ɖ|aɪ|j|eː|j|aː|n|ʌ| |v|aː|n| |p|oː|k|k|ʉ|v|ʌ|ɹ|ʌ|t|t|i|r|k|ʉ| |m|u|d|ʌ|n|m|aɪ| |i|ɳ|aɪ|p|p|ʉ|p| |p|aː|l|ʌ|m|aː|ɡ|ʌ|v|ʉ|m| |v|i|ɭ|ʌ|ŋ|ɡ|ʉ|ɡ|i|r|ʌ|d|ʉ'],ISTL_0000202_0000070.wav
0,['i|ɹ|ʌ|ɳ|ɖ|ʉ| |aː|j|i|ɹ|ʌ|t|t|i| ||eː|ɻ|aː|m| |aː|ɳ|ɖ|i|l| |i|n|d|ʌ| |n|i|l|aɪ|j|ʌ|t|t|aɪ| |m|u|p|p|ʌ|t|t|i| |aɪ|n|d|ʉ| |aː|j|i|ɹ|ʌ|t|t|i| |n|aː|n|ʉ|ʈ|r|i| ||e|ɻ|ʉ|v|ʌ|t|t|i| ||e|ʈ|ʈ|ʉ| |p|ʌ|j|ʌ|ɳ|i|ɡ|ʌ|ɭ| |p|ʌ|j|ʌ|n|p|ʌ|ɖ|ʉ|t|t|i| |u|ɭ|ɭ|ʌ|n|ʌ|r'],ISTL_0000202_0000071.wav
0,['i|d|ʉ| |tʃ|ʌ|p|p|aː|n|i|n| |i|ɹ|ʌ|ɳ|ɖ|aː|v|ʌ|d|ʉ| |p|oː|k|k|ʉ|v|ʌ|ɹ|ʌ|t|t|ʉ| |m|i|k|k|ʌ| |v|aː|n|ʉ|r|d|i| |n|i|l|aɪ|j|ʌ|m|aː|ɡ|ʌ| |v|i|ɭ|ʌ|ŋ|ɡ|ʉ|ɡ|i|r|ʌ|d|ʉ'],ISTL_0000202_0000072.wav
0,['tʃ|ʌ|p|p|aː|n|i|n| |v|aː|n| |s|ʌ|ɹ|ʌ|k|k|ʉ| |m|aɪ|j|ʌ|ŋ|ɡ|ʌ|ɭ|i|l| |m|i|ɡ|ʌ|v|ʉ|m| |n|e|ɹ|ʉ|k|k|ʌ|ɖ|i| |m|i|ɡ|ʉ|n|d|ʌ|d|aː|ɡ|ʌ| |u|ɭ|ɭ|ʌ|d|ʉ'],ISTL_0000202_0000073.wav
0,['u|l|ʌ|ɡ|ʌ|ɭ|ʌ|v|i|l| |m|i|ɡ|ʉ|n|d|ʌ| |v|aː|n| |s|ʌ|ɹ|ʌ|k|k|ʉ| |k|o|ɳ|ɖ|ʉ| |s|e|l|l|ʉ|m| |v|aː|n|ʉ|r|d|i| |n|i|l|aɪ|j|ʌ|ŋ|ɡ|ʌ|ɭ|i|l| |o|n|b|ʌ|d|aː|v|ʌ|d|aː|ɡ|ʌ| |u|ɭ|ɭ|ʌ|d|ʉ'],ISTL_0000202_0000074.wav
0,['m|eː|l|ʉ|m| |a|m|e|ɹ|i|k|k|ʌ| |v|aː|n|v|ʌ|ɻ|i| |p|oː|k|k|ʉ|v|ʌ|ɹ|ʌ|t|t|ʉ| |n|i|r|ʉ|v|ʌ|n|ʌ|ŋ|ɡ|ʌ|ɭ|aː|n|ʌ| |ɖ|e|l|ʈ|aː| |ʲ|eː|r|l|aɪ|n|s| |m|ʌ|ʈ|r|ʉ|m| |j|u|n|aɪ|ɖ|e|ɖ| |ʲ|eː|r|l|aɪ|n|s|ʉ|k|k|ʉ| |aː|s|i|j|aː|v|i|r|k|aː|n|ʌ| |m|u|n|aɪ|j|ʌ| |m|aɪ|j|ʌ|m|aː|ɡ|ʌ| |a|m|aɪ|n|d|ʉ|ɭ|ɭ|ʌ|d|ʉ'],ISTL_0000202_0000075.wav
0,['i|t|t|ʌ|n|aɪ| |n|aː|ɭ|aɪ|k|k|ʉ| |p|i|r|ʌ|ɡ|ʉ| |i|p|p|oː|d|ʉ| |t|aː|n| |k|ʌ|l|j|aː|ɳ|i|j|i|n| |k|ʌ|ɳ|ɡ|ʌ|ɭ|i|l| |dʒ|ʌ|l|ʌ|m| |v|ʌ|n|d|ʌ|d|ʉ'],ISTL_0000202_0000076.wav
0,['a|v|ʌ|ɭ|ʉ|ɖ|aɪ|j|ʌ| |u|ɭ|ɭ|ʌ|t|t|i|l| |a|p|p|oː|d|ʉ| |o|ɹ|ʉ| |aː|s|aɪ| |o|ɹ|ʉ| |v|eː|ɡ|ʌ|m| |u|ɳ|ɖ|aː|j|i|ʈ|r|ʉ'],ISTL_0000202_0000077.wav
0,['aː|n|aː|l| |a|t|t|ʌ|ɡ|aɪ|j|ʌ| |ʲ|e|ɳ|ɳ|ʌ|t|t|ʉ|ɖ|ʌ|n|eː| |ʲ|e|ɻ|ʉ|n|d|ʉ| |n|i|n|r|ʌ|d|ʉ|m| |a|v|ʌ|ɭ|ʉ|ɖ|aɪ|j|ʌ| |i|ɹ|ʉ|d|ʌ|j|ʌ|m| |m|ʌ|r|ʉ|b|ʌ|ɖ|i| |v|aɪ|ɹ|ʌ|m|aː|ɡ|i| |v|i|ʈ|ʈ|ʌ|d|ʉ'],ISTL_0000202_0000078.wav
0,['m|u|d|ʌ|l|i|l| |i|n|d|ʌ| |a|d|i|ɡ|ʌ|p|p|ɹ|ʌ|s|ʌ|ŋ|ɡ|i| |i|ɭ|aɪ|ɲ|ʌ|n| |i|r|ʌ|n|d|ʉ| |v|i|ɻ|ʉ|v|aː|n| |ʲ|e|n|r|ʌ|d|ʉ| |o|ɹ|ʉ| |k|u|ɹ|ʌ|l'],ISTL_0000202_0000079.wav
0,['v|j|aː|b|aː|ɹ|i| ||e|n|b|ʌ|d|ʉ| |i|ɹ|ʌ|ɳ|ɖ|ʉ| |aː|j|i|ɹ|ʌ|t|t|i| ||eː|ɻ|aː|v|ʌ|d|ʉ| |aː|ɳ|ɖ|i|l| |s|ʌ|ɡ|t|i| |tʃ|i|d|ʌ|m|b|ʌ|ɹ|ʌ|t|t|i|n| |i|j|ʌ|k|k|ʌ|t|t|i|l| |v|e|ɭ|i|j|aː|n|ʌ| |o|ɹ|ʉ| |i|n|d|i|j|ʌ| |t|ʌ|m|i|ɻ| |t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ|m|aː|ɡ|ʉ|m'],ISTL_0000202_0000080.wav
0,['i|p|p|ʌ|ɖ|ʌ|t|t|aɪ| |i|j|ʌ|k|k|i|j|ʌ| |s|ʌ|ɡ|t|i| |tʃ|i|d|ʌ|m|b|ʌ|ɹ|ʌ|m|eː| |i|d|ʌ|n|aɪ| |t|ʌ|j|aː|ɹ|i|t|t|i|ɹ|ʉ|n|d|aː|r| |ʲ|e|s| |dʒ|eː'],ISTL_0000202_0000081.wav
0,['s|uː|r|j|aː| |t|ʌ|m|ʌ|n|n|aː| |v|ʌ|ɖ|i|v|eː|l|ʉ| |aː|ɡ|i|j|oː|r| |m|u|k|k|i|j|ʌ| |k|ʌ|d|aː|p|aː|t|t|i|ɹ|ʌ|ŋ|ɡ|ʌ|ɭ|i|l| |n|ʌ|ɖ|i|t|t|ʌ| |i|t|t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ|m| |m|ʌ|l|ɖ|i|b|i|l|i|s|i|ʈ|ʈ|i| ||e|n|n|ʉ|m| |aː|ŋ|ɡ|i|l|ʌ| |t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ|t|t|i|n|aɪ| |a|ɖ|i|p|p|ʌ|ɖ|aɪ|j|aː|ɡ|ʌ| |k|o|ɳ|ɖ|ʉ| |u|ɹ|ʉ|v|aː|k|k|ʌ|p|p|ʌ|ʈ|ʈ|ʌ|d|ʉ'],ISTL_0000202_0000082.wav
0,['p|oː|n|aː|l| |p|oː|ɡ|ʌ|ʈ|ʈ|ʉ|m| |t|ʌ|m|b|i| |i|ɹ|ʌ|v|ʉ| |ʲ|e|ŋ|ɡ|eː|j|aː|v|ʌ|d|ʉ| |t|aː|n| |n|i|m|m|ʌ|d|i|j|aː|ɡ|ʌ|t| |t|uː|ŋ|ɡ|ʌ| |v|eː|ɳ|ɖ|ʉ|m'],ISTL_0000202_0000083.wav
0,['v|e|ɡ|ʉ| |d|uː|ɹ|ʌ|m| |p|ɹ|ʌ|j|aː|ɳ|ʌ|m| |s|e|j|d|ʉ| |m|i|ɡ|ʌ|v|ʉ|m| |k|ʌ|ɭ|aɪ|p|p|ʌ|ɖ|aɪ|n|d|i|ɹ|ʉ|k|k|i|n|r|eː|n| |ʲ|e|ŋ|ɡ|eː| |t|ʌ|ŋ|ɡ|ʌ|l|aː|m| |o|ɹ|ʉ| |n|ʌ|l|l|ʌ| |v|i|ɖ|ʉ|d|i|k|k|ʉ| |v|ʌ|ɻ|i|ɡ|aː|ʈ|ʈ|i| ||e|n|ʌ|k|k|ʉ| |u|d|ʌ|v|i| |s|e|j|j|ʌ| |m|u|ɖ|i|j|ʉ|m|aː| |ʲ|e|n|r|ʉ| |k|eː|ʈ|ʈ|aː|n'],ISTL_0000202_0000084.wav
0,['v|ʌ|ɹ|ʌ|d|ʌ|ɹ|aː|dʒ|ʌ| |m|u|d|ʌ|l|i|j|aː|r| |i|ɹ|ʌ|ɳ|ɖ|aː|n|d|aː|ɹ|ʌ|m| |k|ʌ|l|j|aː|ɳ|ʌ|m| |s|e|j|d|ʉ| |k|o|ɳ|ɖ|ʌ|v|ʌ|ɹ|aɪ|j|i|l| |m|u|n| |s|o|n|n|ʌ|d|e|l|l|aː|m| |v|aː|s|t|ʌ|v|ʌ|n|d|aː|n| |a|d|ʌ|r|k|ʉ| |p|i|r|ʌ|ɡ|ʉ|d|aː|n| |s|ʌ|m|b|ʌ|v|ʌ|ŋ|ɡ|ʌ|ɭ| |m|aː|r|ʉ|p|ʌ|ɖ|ʉ|ɡ|i|n|r|ʌ|n|ʌ'],ISTL_0000202_0000085.wav
0,['i|n|n|ʌ|d|i|j|i|n| |m|eː|l| |p|ʌ|l|ʌ| |p|aː|l|ʌ|ŋ|ɡ|ʌ|ɭ| |u|ɭ|ɭ|ʌ|n|ʌ| |i|d|i|l| |p|u|ɹ|aː|ɳ|ʌ| |p|u|l| |ʲ|e|n|r|ʌ| |p|aː|l|ʌ|m| |p|ʌ|ɻ|ʌ|m|aɪ|j|aː|n|ʌ|d|ʉ| |aː|ɡ|ʉ|m'],ISTL_0000202_0000086.wav
0,['i|d|ʉ| |aː|j|i|ɹ|ʌ|t|t|i| |aɪ|n|ʉ|ʈ|r|i| ||e|ɻ|ʉ|v|ʌ|t|t|i| |o|n|b|ʌ|d|i|l| |k|ʌ|ʈ|ʈ|ʌ|p|p|ʌ|ʈ|ʈ|ʌ|d|ʉ| |u|j|ʌ|r| |n|iː|d|i|m|ʌ|n|r|ʌ|m| |a|ɹ|ʉ|ɡ|eː| |n|ʌ|j|aː| |p|u|l| |u|ɭ|ɭ|ʌ|d|ʉ'],ISTL_0000202_0000087.wav
0,['t|u|m|m|ʉ|m| |p|oː|d|ʉ| |a|l|l|ʌ|d|ʉ| |i|ɹ|ʉ|m|ʉ|m|p|oː|d|ʉ| |i|v|ʌ|ʈ|r|aɪ| |k|aː|ɳ|ʌ|l|aː|m'],ISTL_0000202_0000088.wav
